id,type,title,surface,url
8615024,apartment,apartment,397500,for sale,1180,xl,usa hyper equipped,2021,,gas,,3,,,true,,1,,1599,trevi  group,122,Uccle
9006331,apartment,apartment,432000,for sale,3000,xl,hyper equipped,2018,,gas,,1,,,,,1,,2108351,trevi leuven,88,Louvain
8615022,apartment,duplex,414000,for sale,1000,xl,usa hyper equipped,2019,,gas,,2,,,,,1,,1599,trevi  group,145,BRUXELLES
8987847,apartment,apartment,414000,for sale,1030,xl,usa hyper equipped,2018,as new,,,2,,,,,,60,2012158,engel &amp; völkers brussels projects - projets neufs,145,Schaerbeek
8760029,apartment,apartment,422500,for sale,1180,xl,usa hyper equipped,2019,,gas,,3,,,true,,1,,1599,trevi  group,116,Uccle
8642401,apartment,penthouse,476000,for sale,1130,xl,usa hyper equipped,2017,,gas,,3,,,,,,,1599,trevi  group,156,HAREN%20(BRU.)
8904697,apartment,penthouse,465000,for sale,1000,xl,usa hyper equipped,2019,,gas,,2,,,true,,1,,1599,trevi  group,119,BRUXELLES
8904694,apartment,apartment,489000,for sale,1070,xl,usa hyper equipped,2019,,gas,,4,,,true,,1,,1599,trevi  group,147,Anderlecht
8692929,apartment,penthouse,450000,for sale,1000,xl,usa hyper equipped,2019,,gas,,2,,,true,,1,,1599,trevi  group,108,BRUXELLES
9013369,apartment,loft,495000,for sale,1040,xl,hyper equipped,1897,,gas,,1,,,true,,1,,2727532,bright immo sprl,94,Etterbeek
8615094,apartment,penthouse,476000,for sale,1140,xl,usa hyper equipped,2017,,gas,,3,,,,,,,1599,trevi  group,156,Evere
8615093,apartment,penthouse,476000,for sale,1130,xl,usa hyper equipped,2017,,gas,,3,,,,,,,1599,trevi  group,156,HAREN%20(BRU.)
8615041,apartment,apartment,510000,for sale,1060,xl,usa hyper equipped,2018,,gas,,3,,,true,,1,,1599,trevi  group,117,SAINT-GILLES
9017546,apartment,apartment,625000,for sale,1160,xl,usa hyper equipped,2018,as new,gas,,3,188,,,,1,,1599583,engel &amp; vÖlkers pavillon d&#039;ixelles,166,Auderghem
8502041,apartment,apartment,550000,for sale,1180,xl,usa hyper equipped,2019,as new,gas,,3,344,,true,true,1,,1599,trevi  group,135,Uccle
8618044,apartment,penthouse,585000,for sale,1180,xl,usa hyper equipped,2020,,gas,,2,,,true,,1,,1599,trevi  group,122,Uccle
8615010,apartment,apartment,599000,for sale,1180,xl,usa hyper equipped,2020,,gas,,3,,,true,,1,,1599,trevi  group,165,Uccle
8615002,apartment,penthouse,599000,for sale,1180,xl,usa hyper equipped,2017,,gas,,2,,,true,,1,,1599,trevi  group,112,Uccle
8312582,apartment,duplex,564000,for sale,1310,xl,not installed,,as new,gas,,3,,true,,,,,1912369,thomas &amp; piron - bâtiment,174,La%20Hulpe
8916964,apartment,apartment,647000,for sale,1160,xl,hyper equipped,2017,,gas,,3,,,true,,1,1,2352,latour et petit vente,140,Auderghem
9013908,apartment,apartment,630000,for sale,1060,xl,usa hyper equipped,2019,,gas,,2,,,true,,1,,1599,trevi  group,107,SAINT-GILLES
8916965,apartment,apartment,655000,for sale,1160,xl,hyper equipped,2017,,gas,,3,,,true,,1,1,2352,latour et petit vente,140,Auderghem
8973592,apartment,apartment,680000,for sale,1060,xl,usa hyper equipped,2019,,gas,,3,,,true,,1,,1599,trevi  group,161,SAINT-GILLES
8760026,apartment,apartment,725000,for sale,1060,xl,usa hyper equipped,2019,,gas,,3,,,true,,1,,1599,trevi  group,160,SAINT-GILLES
8615034,apartment,apartment,1335000,for sale,1150,xl,usa hyper equipped,2019,,gas,,3,,,true,,1,,1599,trevi  group,212,WOLUWE-SAINT-PIERRE
8662763,apartment,apartment,769000,for sale,1180,xl,usa hyper equipped,2019,,gas,,2,,,true,,1,,1599,trevi  group,142,Uccle
8956263,apartment,duplex,775000,for sale,1200,xl,usa hyper equipped,2020,,gas,,4,,,,,126,,1599,trevi  group,238,WOLUWE-SAINT-LAMBERT
8414122,apartment,apartment,769000,for sale,1180,xl,usa installed,2018,,gas,,2,,,true,,,,2012158,engel &amp; völkers brussels projects - projets neufs,142,Uccle
9030571,apartment,ground floor,1350000,for sale,1180,xl,hyper equipped,2017,as new,gas,,3,300,,true,,1,1,1364801,victoire (immobilier neuf),228,Uccle
8728198,apartment,ground floor,1350000,for sale,1180,xl,usa hyper equipped,2015,as new,gas,,3,300,,true,,1,1,2595964,lecobel vaneau vente neuf,228,Uccle
8615035,apartment,penthouse,1435000,for sale,1150,xl,usa hyper equipped,2019,,gas,,3,,,true,,1,,1599,trevi  group,202,WOLUWE-SAINT-PIERRE
8973594,apartment,penthouse,1900000,for sale,1050,xl,usa hyper equipped,2019,,gas,,3,,,true,,1,,1599,trevi  group,286,Ixelles
8862386,apartment,apartment,485000,for sale,8670,xl,hyper equipped,,as new,gas,,3,,,true,,,,2592818,immo francois,86,Oostduinkerke
9035844,apartment,apartment,695000,for sale,1000,xl,,1918,to be done up,gas,,4,,,,,,,1510404,era châtelain,375,Bruxelles
8951691,apartment,apartment,239500,for sale,4500,xl,installed,1994,good,gas,,2,,,true,,1,,2222,trevi rasquain,100,Huy
8986376,apartment,ground floor,195000,for sale,8400,xl,,1995,good,electric,,2,,,,,,,3412232,min-us vastgoedexpert,90,Ostende
9038302,apartment,duplex,330000,for sale,3111,xl,hyper equipped,,as new,gas,,3,,,,,,,2457099,century 21 sophimo wezemaal,140,Rotselaar
9038300,apartment,duplex,385000,for sale,3012,xl,hyper equipped,,as new,gas,,3,,,,,,,2457099,century 21 sophimo wezemaal,147,Wilsele
9038296,apartment,duplex,275000,for sale,3210,xl,hyper equipped,,as new,gas,,2,,,true,,,,2457099,century 21 sophimo wezemaal,120,Linden
9029059,apartment,apartment,180000,for sale,1030,xl,,1957,good,gas,,1,,,true,,,,1430789,era châtelain - schuman,60,Schaerbeek
9029620,apartment,apartment,178000,for sale,2850,xl,semi equipped,1998,good,gas,,2,,,true,,,,2062,walbers immo willebroek,74,Boom
9030041,apartment,apartment,615000,for sale,2000,xl,hyper equipped,1996,as new,gas,,2,,,true,,1,,282765,quares,120,Anvers
8958247,apartment,apartment,325000,for sale,1180,xl,hyper equipped,,as new,gas,,2,600,,true,,,,1102701,,100,Uccle
9030068,apartment,apartment,740000,for sale,1050,xl,,1950,,gas,,4,,,true,,1,,1731013,orientations,235,Ixelles
9016148,apartment,apartment,25000,for sale,4020,xl,installed,,as new,gas,,3,,,true,,,,3292073,trevi liege,142,Li%C3%A8ge
8470800,apartment,apartment,109000,for sale,4800,xl,semi equipped,,good,gas,,1,,,true,,,,40433,liègimmo sprl,70,Verviers
8817821,apartment,flat studio,87500,for sale,1080,xl,semi equipped,1965,good,gas,,1,,,,,,,2305,abita agence immobilière scrl,42,Molenbeek-Saint-Jean
8955783,apartment,apartment,85000,for sale,1090,xl,,1969,to renovate,,,1,,,true,,1,,41827,"bruno michaux, notaire",77,Jette
9022273,apartment,apartment,95000,for sale,4000,xl,not installed,1973,good,fueloil,,1,,,,,,,3292073,trevi liege,52,Li%C3%A8ge
9017674,apartment,apartment,20000,for sale,6000,xl,,1977,to be done up,electric,,2,,,true,,,,20507,"jean-philippe matagne, notaire",90,Charleroi
8827079,apartment,apartment,89000,for sale,4500,xl,not installed,,to renovate,gas,,3,,,true,,1,,2778803,immobilière bertrand huy,210,Huy
9005000,apartment,apartment,120000,for sale,4030,xl,installed,,good,gas,,2,,,true,,1,1,1768158,sciara immo,70,Li%C3%A8ge%20Grivegn%C3%A9e
8767244,apartment,apartment,115000,for sale,8370,xl,installed,1977,good,electric,,1,,,true,,,,2759428,immo marina,40,Blankenberge
8909613,apartment,apartment,133000,for sale,4100,xl,semi equipped,,to be done up,fueloil,,2,,,true,,1,,1768158,sciara immo,85,Seraing
8876418,apartment,apartment,115000,for sale,8434,xl,hyper equipped,1957,good,gas,,1,,,,,,,782997,era la plage,50,Westende
8724246,apartment,apartment,129000,for sale,4500,xl,semi equipped,,good,gas,,2,,,true,,,,3545942,immobilière bertrand nandrin,85,Huy
9000493,apartment,apartment,136000,for sale,6890,xl,installed,2014,good,electric,,2,,,,,,1,3199919,easyhome immobilier,76,Ochamps
8310197,apartment,apartment,138000,for sale,4800,xl,installed,,as new,gas,,2,,,true,,1,,845221,bureau godin – liège/charleroi,90,Verviers
9015463,apartment,apartment,120000,for sale,8580,xl,semi equipped,1987,good,fueloil,,2,,,true,,1,,2289068,immo beguin,90,Avelgem
8848565,apartment,apartment,138000,for sale,6032,xl,installed,1966,good,fueloil,,2,,,true,,1,1,2556750,l&#039;objectif immobilier,85,Mont-sur-Marchienne
8724250,apartment,apartment,139000,for sale,4100,xl,installed,,good,gas,,2,30,,true,,2,,3545942,immobilière bertrand nandrin,96,Seraing
8215482,apartment,apartment,140000,for sale,8670,xl,installed,1960,good,electric,,2,,,true,,,,84140,agence notredame,75,Koksijde
9006951,apartment,flat studio,140000,for sale,1050,xl,installed,,to be done up,gas,,0,,,,,,,1355753,j&amp;j properties,32,Ixelles
8990484,apartment,duplex,139000,for sale,4480,xl,usa semi equipped,2003,as new,electric,,1,,,,,,1,682408,label immo sprl,60,Engis
8986499,apartment,apartment,149000,for sale,6060,xl,installed,,good,gas,,2,,,true,,,,999800,david robin immobilier,78,Gilly
8983166,apartment,apartment,150000,for sale,6032,xl,hyper equipped,,as new,gas,,2,,,true,,1,1,2556750,l&#039;objectif immobilier,90,Mont-sur-Marchienne
9017673,apartment,apartment,150000,for sale,1081,xl,installed,1956,,gas,,2,,,true,,1,,41813,"pierre lebon, notaire - pierre lebon, notaris",99,Koekelberg
8888214,apartment,apartment,149000,for sale,8400,xl,installed,1990,good,electric,,1,,,,,,,2252397,agence dermul,37,Ostende
8811504,apartment,apartment,154000,for sale,8434,xl,hyper equipped,1977,good,electric,,1,,,true,,,,782997,era la plage,42,Westende
8821761,apartment,flat studio,158000,for sale,8660,xl,installed,,good,electric,,0,,,,,,,3590799,,40,La%20Panne
8990482,apartment,apartment,159000,for sale,4053,xl,installed,1918,good,gas,,2,200,,,,,1,682408,label immo sprl,70,Chaudfontaine%20Embourg
8849154,apartment,apartment,157500,for sale,2830,xl,semi equipped,1961,good,gas,,2,,,,,,,2062,walbers immo willebroek,2,Willebroek
8849155,apartment,apartment,157500,for sale,2830,xl,semi equipped,1961,good,gas,,2,,,,,,,2062,walbers immo willebroek,2,Willebroek
8806329,apartment,flat studio,160000,for sale,8670,xl,,1972,good,gas,,0,,,,,,,1361501,immo la terrasse,37,Sint-Idesbald
8945304,apartment,apartment,159000,for sale,9200,xl,semi equipped,1971,,fueloil,,2,,,,,,,1369779,immo twins,72,Termonde
8731272,apartment,apartment,159000,for sale,9470,xl,semi equipped,1932,as new,electric,,2,,,true,,,,2959381,immo-expert &amp; co,74,Denderleeuw
9006941,apartment,apartment,164500,for sale,4500,xl,installed,1999,good,gas,,1,,,true,,1,2,682408,label immo sprl,75,Huy
8988280,apartment,apartment,175000,for sale,4500,xl,hyper equipped,,as new,gas,,2,,,true,,,,2222,trevi rasquain,105,Huy
8895383,apartment,apartment,178000,for sale,8660,xl,installed,1979,good,gas,,1,,,,,,,3121228,,66,La%20Panne
9012054,apartment,apartment,165000,for sale,9140,xl,semi equipped,1975,to be done up,,,2,,,,,1,,1369779,immo twins,83,Tamise
8583243,apartment,apartment,177500,for sale,6780,xl,installed,,good,fueloil,,3,,,,,,,695471,double v immobilière,106,WOLKRANGE
8648513,apartment,apartment,174000,for sale,8370,xl,installed,1968,good,gas,,2,,,,,,,2759428,immo marina,68,Blankenberge
8697436,apartment,apartment,179000,for sale,1020,xl,not installed,1960,to be done up,,,1,,,,,,,2959413,residency,72,Laeken
8681335,apartment,apartment,179000,for sale,4970,xl,not installed,,as new,gas,,3,600,true,,,,3,1974205,packpro immo,150,Stavelot
8817286,apartment,ground floor,179000,for sale,8400,xl,installed,2002,as new,electric,,2,,,,,,,501124,dewaele vastgoed &amp; advies oostende,80,Ostende
8973478,apartment,apartment,182000,for sale,2140,xl,semi equipped,,just renovated,gas,,2,,,,,,,2193780,walbers immo aartselaar,72,Borgerhout
8951784,apartment,apartment,180000,for sale,8520,xl,installed,1977,good,gas,,2,,,,,1,,2289068,immo beguin,92,Kuurne
8790418,apartment,apartment,180000,for sale,8400,xl,installed,2007,good,gas,,1,,,,,,,2252397,agence dermul,63,Ostende
8973103,apartment,apartment,179500,for sale,4000,xl,not installed,1960,,gas,,3,,,true,,,,3292073,trevi liege,95,Li%C3%A8ge
8971016,apartment,apartment,180000,for sale,8870,xl,,1994,to be done up,,,2,,,,,1,,2163147,bordes izegem,103,EMELGEM
8843706,apartment,apartment,185000,for sale,4690,xl,semi equipped,2011,,electric,,2,,,true,,,1,1887062,la signature sprl,95,Bassenge
9018130,apartment,apartment,185000,for sale,6600,xl,installed,1874,as new,fueloil,,2,,,,,,2,5216,topimmo bastogne - arlon - neufchâteau,84,Bastogne
8868318,apartment,apartment,190000,for sale,1081,xl,installed,1972,to be done up,gas,,2,,,true,,1,,3520201,the bridge,85,Koekelberg
8944963,apartment,apartment,185000,for sale,7170,xl,installed,1950,as new,gas,,3,350,,,,,,3229424,delfimmo,110,Bois-d'Haine
8983207,apartment,apartment,185000,for sale,6780,xl,installed,,good,gas,,2,,,,,,1,3016162,honesty arlon - 5 agences lux. et namur,75,Messancy
8999780,apartment,duplex,199000,for sale,5190,xl,installed,2020,as new,,,3,198,,,,,2,3002218,om-immo sprl,135,Moustier-sur-Sambre
8762757,apartment,apartment,199000,for sale,8870,xl,installed,2008,,gas,,2,,,,,,,2163147,bordes izegem,101,Izegem
8958100,apartment,apartment,195000,for sale,4000,xl,installed,2001,as new,gas,,2,21,,,,1,,3245637,welcome at home,93,Rocourt
8932447,apartment,apartment,200000,for sale,1650,xl,installed,,good,gas,,1,,,,,,,2041,multimmo bvba,55,Beersel
8267840,apartment,apartment,200000,for sale,1652,xl,installed,,good,gas,,1,,,,,,,2041,multimmo bvba,55,Alsemberg
8935002,apartment,apartment,219000,for sale,4140,xl,installed,2004,,electric,,2,,,true,,,50,3636177,,96,Sprimont
8857414,apartment,apartment,210000,for sale,8430,xl,hyper equipped,1950,good,gas,,3,,,true,,,,579004,,95,Middelkerke
8944006,apartment,apartment,200000,for sale,9000,xl,installed,1969,good,gas,,2,,,true,,,,1611500,,78,Gand
8860061,apartment,apartment,220000,for sale,8430,xl,installed,1974,good,electric,,1,,,,,,,782997,era la plage,60,Middelkerke
8839129,apartment,ground floor,210000,for sale,1050,xl,semi equipped,1966,good,fueloil,,1,,,true,,,,2352,latour et petit vente,50,Ixelles
8781333,apartment,apartment,215000,for sale,1081,xl,semi equipped,,to be done up,gas,,2,,,true,,1,,587799,immo lamine,100,Koekelberg
8789736,apartment,apartment,219000,for sale,8670,xl,usa installed,1992,good,electric,,3,,,true,,1,,1361501,immo la terrasse,80,Koksijde
9018955,apartment,apartment,225000,for sale,6600,xl,installed,1996,good,fueloil,,2,,,,,,1,5216,topimmo bastogne - arlon - neufchâteau,81,Bastogne
8909636,apartment,triplex,225000,for sale,4671,xl,installed,,just renovated,gas,,3,,,,,,,2654558,allen keapler &amp; partners,175,Blegny
8983211,apartment,apartment,229000,for sale,6900,xl,installed,1996,as new,gas,,2,,,true,,1,1,3016146,honesty marche - 5 agences lux. et namur,91,Marche-en-Famenne
8621896,apartment,apartment,229000,for sale,8660,xl,,1978,good,gas,,1,,,true,,,,355436,immo cattaert,69,La%20Panne
8942407,apartment,apartment,230000,for sale,1040,xl,semi equipped,,to be done up,fueloil,,1,,,true,,,,1355753,j&amp;j properties,64,Etterbeek
8725091,apartment,duplex,229500,for sale,4500,xl,installed,1850,to be done up,fueloil,,3,,,,,,,2222,trevi rasquain,230,Huy
8725099,apartment,apartment,229500,for sale,4500,xl,installed,1850,to be done up,fueloil,,3,,,,,,,2222,trevi rasquain,230,Huy
9024143,apartment,apartment,235000,for sale,3960,xl,usa installed,2014,as new,gas,,2,,,true,,1,,1666216,,92,Bree
8557636,apartment,apartment,230000,for sale,1000,xl,installed,2013,,electric,,2,,,,,,,3433489,immo-time,68,Bruxelles%20ville
9010080,apartment,apartment,234000,for sale,2830,xl,installed,,good,gas,,3,,,,,1,,2062,walbers immo willebroek,106,Willebroek
9017810,apartment,apartment,235000,for sale,9940,xl,installed,1948,good,gas,,2,,,true,,1,,1402805,infinimo,139,ERTVELDE
8079024,apartment,apartment,235000,for sale,8660,xl,installed,2014,as new,gas,,2,,,,,,,355436,immo cattaert,90,La%20Panne
8812625,apartment,apartment,237000,for sale,1731,xl,semi equipped,,good,gas,,2,,,true,,1,1,2827086,immo talenco,70,Zellik
8950319,apartment,apartment,245000,for sale,4870,xl,usa hyper equipped,2019,as new,,,3,,,,,,1,652522,groupe cadimmo trooz-liège-sprimont,121,Trooz
8447533,apartment,service flat,245000,for sale,1970,xl,,2016,as new,,,1,,,,,1,1,2191,immodream,60,Wezembeek-Oppem
8848340,apartment,flat studio,245500,for sale,1160,xl,usa hyper equipped,2022,as new,gas,,0,,,,,,,1364801,victoire (immobilier neuf),48,Auderghem
8998923,apartment,apartment,245000,for sale,8301,xl,hyper equipped,2010,good,gas,,1,,,true,,,,2117666,rh vastgoed,1,Heist-aan-Zee
9007451,apartment,apartment,247500,for sale,1000,xl,installed,2009,,electric,,2,,,,,2,,3433489,immo-time,70,Bruxelles%20ville
9007452,apartment,apartment,249000,for sale,1000,xl,usa hyper equipped,2009,,electric,,2,,,,,,,3433489,immo-time,72,Bruxelles%20ville
8881598,apartment,ground floor,249950,for sale,2660,xl,semi equipped,1976,as new,gas,,2,161,,true,,,,1237655,chase,121,Hoboken
8884869,apartment,apartment,250000,for sale,1150,xl,installed,1967,as new,gas,,2,,,true,,,,1584,sorimo  - bruxelles,85,Woluwe-Saint-Pierre
8950321,apartment,apartment,249000,for sale,4870,xl,usa hyper equipped,2019,as new,,,3,,,,,,1,652522,groupe cadimmo trooz-liège-sprimont,121,Trooz
8846967,apartment,apartment,265000,for sale,1140,xl,usa hyper equipped,2012,as new,,,1,,,,,200,1,1817271,skyline renting services,60,Evere
9007449,apartment,apartment,255000,for sale,1000,xl,usa hyper equipped,2009,,electric,,2,,,,,1,,3433489,immo-time,67,Bruxelles%20ville
8999781,apartment,ground floor,250000,for sale,5030,xl,installed,2015,as new,gas,,2,45,,true,,1,,3002218,om-immo sprl,80,Gembloux
8783194,apartment,apartment,260000,for sale,1300,xl,installed,2006,,gas,,2,,true,,,,,575826,ihk immo sprl,78,Wavre
9008115,apartment,apartment,265000,for sale,4802,xl,installed,1980,just renovated,,,3,5000,,,,,,1264243,,110,Heusy
8805168,apartment,duplex,268000,for sale,4800,xl,usa hyper equipped,2007,as new,,,1,,,,,1,1,2301,noblué immobilier,160,Verviers%20Ensival
8980175,apartment,apartment,265000,for sale,3000,xl,installed,1973,good,gas,,2,,,true,,,,2108351,trevi leuven,94,Louvain
8841273,apartment,apartment,275000,for sale,1000,xl,usa hyper equipped,1956,good,fueloil,,2,,,true,,,,3067759,,82,Bruxelles%20ville
8865050,apartment,apartment,269000,for sale,1348,xl,installed,1977,good,gas,,2,,,,,,,980800,deca immobilier,72,Louvain-La-Neuve
8975023,apartment,apartment,289000,for sale,1050,xl,not installed,,good,gas,,2,,,true,,,,1920431,agorim,80,Ixelles
9018311,apartment,apartment,269000,for sale,9000,xl,installed,1939,just renovated,gas,,1,,,,,,,38321,axel lenaerts makelaars,70,Gand
8970257,apartment,apartment,295000,for sale,1030,xl,hyper equipped,1976,,gas,,2,,,,,,,3649386,,100,Schaerbeek
8874834,apartment,ground floor,289000,for sale,7190,xl,hyper equipped,2011,as new,gas,,3,150,,,,,2,3229424,delfimmo,130,Ecaussinnes%20Marchelez-Ecaussinnes
8950393,apartment,apartment,295000,for sale,1160,xl,usa hyper equipped,2020,as new,,,1,,,true,,1,,1942392,bathim &amp; co,60,Auderghem
8874833,apartment,ground floor,289000,for sale,1400,xl,hyper equipped,2011,as new,gas,,3,150,,,,,2,3229424,delfimmo,130,Nivelles
8958614,apartment,triplex,295000,for sale,1180,xl,hyper equipped,1920,as new,gas,,1,,,true,,,,2047771,,75,Uccle
8938322,apartment,apartment,310000,for sale,3000,xl,installed,1977,to be done up,gas,,2,,,true,,2,,1000159,immo liv&#039;it,84,Louvain
8739913,apartment,penthouse,298000,for sale,1932,xl,usa installed,1976,good,gas,,1,,,,,,1,3520201,the bridge,100,Zaventem%20Sint-Stevens-Woluwe
8918822,apartment,apartment,305000,for sale,9320,xl,installed,2005,good,gas,,2,,,,,,,1110740,smart vastgoed,110,Erembodegem
8997976,apartment,apartment,295000,for sale,1410,xl,installed,1992,good,gas,,3,,,true,,1,1,3492432,welcome immobilière,105,Waterloo
8985269,apartment,apartment,315000,for sale,1200,xl,,1968,to be done up,,,2,,,,,1,,145409,expertissimmo,110,Woluwe-Saint-Lambert
8953158,apartment,apartment,319000,for sale,1000,xl,installed,2002,good,electric,,2,,,true,,,,3433489,immo-time,75,Bruxelles%20ville
8967106,apartment,apartment,325000,for sale,2000,xl,hyper equipped,1908,,gas,,1,,,true,,,,2896613,,96,Anvers
8119343,apartment,apartment,320000,for sale,1140,xl,usa hyper equipped,2013,as new,gas,,2,,,,,,,1817271,skyline renting services,80,Evere
8903373,apartment,service flat,315000,for sale,3020,xl,installed,2018,,gas,,2,,,,,1,,1000159,immo liv&#039;it,75,Herent
9018252,apartment,apartment,319000,for sale,1800,xl,hyper equipped,2014,good,gas,,2,,,,,2,,2620940,co immo a&amp;k partners,106,Vilvorde
9020536,apartment,apartment,320000,for sale,9300,xl,installed,2002,,gas,,3,,,true,,,1,734200,appelmans immobiliën,143,Alost
8141876,apartment,duplex,325000,for sale,1933,xl,installed,2002,as new,gas,,2,,,true,,1,,2161938,béatus housing opportunities,75,Sterrebeek
8299455,apartment,apartment,325000,for sale,8370,xl,,1963,good,fueloil,,3,,,true,,,,2759428,immo marina,96,Blankenberge
8945097,apartment,apartment,339000,for sale,8400,xl,hyper equipped,1956,as new,gas,,3,,,true,,,,2671089,,156,Ostende
8975983,apartment,apartment,340000,for sale,1080,xl,installed,1968,good,,,4,,,true,,1,,3569772,marble real estate,151,Molenbeek-Saint-Jean
8848341,apartment,apartment,338500,for sale,1160,xl,usa installed,2022,as new,,,1,,,,,,1,1364801,victoire (immobilier neuf),70,Auderghem
8524956,apartment,apartment,329000,for sale,8620,xl,,2002,as new,,,1,,,,,,,393151,groep caenen nieuwpoort-koksijde-oostduinkerke,71,Nieuport
9021349,apartment,apartment,330000,for sale,9000,xl,,2012,as new,,,2,,,,,1,,2118760,landbergh,83,Gand
7976375,apartment,apartment,335000,for sale,8660,xl,installed,2014,as new,gas,,3,,,,,,,355436,immo cattaert,144,La%20Panne
8252619,apartment,apartment,325000,for sale,8660,xl,,2007,as new,,,2,,,true,,,,900861,immo promenade,104,La%20Panne
8970238,apartment,apartment,350000,for sale,1200,xl,hyper equipped,2001,as new,,,2,,,true,,,1,2305,abita agence immobilière scrl,101,Woluwe-Saint-Lambert
9004838,apartment,apartment,350000,for sale,1140,xl,usa hyper equipped,2012,as new,gas,,2,,,,,,,1817271,skyline renting services,80,Evere
8967961,apartment,apartment,340000,for sale,1348,xl,hyper equipped,1999,as new,gas,,2,,,true,,1,,921762,,90,Louvain-La-Neuve
8910234,apartment,duplex,367200,for sale,1070,xl,usa hyper equipped,2018,as new,,,3,,,,,1,,1942392,bathim &amp; co,133,Anderlecht
8998754,apartment,apartment,350000,for sale,9052,xl,installed,2011,,gas,,2,,,,,1,,38321,axel lenaerts makelaars,94,Zwijnaarde
9019046,apartment,duplex,350000,for sale,1932,xl,usa semi equipped,,as new,gas,,2,,,,,,1,2575488,we invest real estate,115,Zaventem
9022610,apartment,duplex,367200,for sale,1070,xl,usa hyper equipped,2020,as new,gas,,3,,,true,,1,1,2575488,we invest real estate,133,Anderlecht
8848350,apartment,apartment,370000,for sale,1000,xl,hyper equipped,2022,as new,gas,,1,,,true,,,1,1364801,victoire (immobilier neuf),72,Bruxelles
9022612,apartment,duplex,371280,for sale,1070,xl,usa hyper equipped,2020,as new,gas,,3,,,true,,1,1,2575488,we invest real estate,133,Anderlecht
9004013,apartment,apartment,379000,for sale,8210,xl,installed,2016,good,gas,,3,,,,,,,1526,dewaele | vastgoed met advies brugge,3,Loppem
8919935,apartment,apartment,385000,for sale,1081,xl,hyper equipped,1960,just renovated,gas,,2,165,,true,,,,2394879,,95,Koekelberg
6890999,apartment,apartment,375000,for sale,2830,xl,semi equipped,1994,,gas,,3,,,,,2,,2062,walbers immo willebroek,180,Willebroek
8849779,apartment,apartment,385000,for sale,8620,xl,hyper equipped,2005,as new,,,2,,,,,,,105275,euro-immo,90,Nieuport
8899442,apartment,penthouse,389000,for sale,3010,xl,installed,2016,,gas,,2,,,,,1,,3433489,immo-time,154,LINDEN
8949105,apartment,apartment,390000,for sale,1160,xl,usa hyper equipped,2020,as new,,,2,,,true,,1,,1942392,bathim &amp; co,90,Auderghem
8957462,apartment,duplex,395000,for sale,1180,xl,installed,2004,,electric,,3,,,true,,2,,3433489,immo-time,125,Uccle
8925911,apartment,triplex,395000,for sale,1350,xl,hyper equipped,,as new,gas,,2,,,,,,1,2575488,we invest real estate,180,Orp-le-Grand
8868212,apartment,apartment,399000,for sale,1150,xl,installed,1958,to be done up,gas,,3,,,true,,1,,3520201,the bridge,125,Woluwe-Saint-Pierre
8925940,apartment,penthouse,425000,for sale,1170,xl,installed,1968,good,gas,,2,,,,,1,1,2294300,immo style - immo lofts group bruxelles,98,Watermael-Boitsfort
8945270,apartment,duplex,398000,for sale,1930,xl,hyper equipped,,as new,gas,,3,,true,true,,,,3625171,,220,Zaventem
8940556,apartment,ground floor,430000,for sale,1785,xl,installed,1990,good,gas,,3,500,,,,1,,2019,structura,250,Merchtem
8961188,apartment,duplex,398000,for sale,1970,xl,installed,1998,as new,gas,,3,,,,,1,1,1584,sorimo  - bruxelles,120,Wezembeek-Oppem
8471011,apartment,apartment,395000,for sale,8620,xl,,1965,as new,,,2,,,true,,,,393151,groep caenen nieuwpoort-koksijde-oostduinkerke,75,Nieuport
8765655,apartment,apartment,445000,for sale,2830,xl,hyper equipped,2015,good,,,3,,,,,1,,2193780,walbers immo aartselaar,145,Willebroek
8997491,apartment,apartment,445000,for sale,8300,xl,,1969,as new,fueloil,,1,,,true,,,,497089,agence pallen nv,66,Knokke
8904121,apartment,apartment,449000,for sale,8300,xl,installed,1968,just renovated,gas,,3,,,,,,1,204193,immo cauwe,120,Knokke
8831225,apartment,apartment,465000,for sale,8670,xl,installed,2001,,electric,,2,,,,,1,,1096597,groep caenen oostduinkerke-koksijde-nieuwpoort,105,Oostduinkerke
8839709,apartment,apartment,450000,for sale,8400,xl,installed,1962,just renovated,,,2,,,,,,,2252397,agence dermul,95,Ostende
8982078,apartment,apartment,449000,for sale,8370,xl,installed,2008,good,electric,,2,,,true,,,,2759428,immo marina,83,Blankenberge
8964060,apartment,loft,460000,for sale,1090,xl,installed,1960,just renovated,,,3,,,,,,1,76092,immo balcaen,185,Jette
8848348,apartment,apartment,465000,for sale,1000,xl,hyper equipped,2022,as new,gas,,2,,,true,,,1,1364801,victoire (immobilier neuf),90,Bruxelles
8888604,apartment,apartment,485000,for sale,1000,xl,hyper equipped,2022,as new,gas,,2,,,true,,,1,1364801,victoire (immobilier neuf),93,Bruxelles
9023459,apartment,apartment,495720,for sale,1070,xl,usa hyper equipped,2020,as new,gas,,3,,,true,,1,1,2575488,we invest real estate,132,Anderlecht
8860824,apartment,apartment,489000,for sale,8300,xl,installed,1979,as new,gas,,2,,,,,,,1759503,liv&#039;immo,94,Knokke
8629350,apartment,apartment,499000,for sale,3000,xl,installed,2016,,gas,,2,,,true,,2,,3433489,immo-time,104,Louvain
